"number","title","pageid","namespace","length","touched"
"8876","List_of_software_under_the_GNU_AGPL","21098058","","3929","20210302163312"
"8877","Kenneth_L._Clarkson","21116638","","5606","20201102195452"
"8878","Bertrand_(programming_language)","21119400","","634","20170823124759"
"8879","Aptum_Technologies","21122519","","4564","20201229220150"
"8880","RIPR","21143330","","1002","20200924190941"
"8881","Glenn_Henry_(IT_entrepreneur)","21144020","","6835","20201206072328"
"8882","Computer_science_education","21166866","","8002","20210122023846"
"8883","Symposium_on_Principles_of_Distributed_Computing","21168685","","6526","20210106015135"
"8884","Type-2_fuzzy_sets_and_systems","21171254","","22779","20210114190214"
"8885","Open-source_robotics","21175462","","5915","20210219125913"
"8886","Computer_Networks_(journal)","21176677","","1358","20191223070518"
"8887","Marc_Snir","21179494","","4245","20190301182927"
"8888","Mobile_ad_hoc_network","21184955","","144","20190917033630"
"8889","List_of_distributed_computing_conferences","21185204","","8236","20200605012136"
"8890","Opsi","21193777","","9728","20200426004303"
"8891","User_State_Migration_Tool","21198453","","9404","20210217170221"
"8892","MATHLAB","21208499","","2746","20201217142418"
"8893","IBM_Websphere_Business_Events","21210268","","2712","20201204205825"
"8894","SolarWinds","21211159","","57943","20210304202712"
"8895","Symposium_on_Parallelism_in_Algorithms_and_Architectures","21235214","","2277","20201224231849"
"8896","Datakit","21243458","","3295","20201123231909"
"8897","History_of_IBM_research_in_Israel","21250025","","13955","20200423151532"
"8898","SWAT_and_WADS_conferences","21263381","","5414","20201230005925"
"8899","M·CORE","21264304","","1760","20200223220938"
"8900","AGESA","21264344","","4139","20210120103614"
"8901","Software_Testing,_Verification_&_Reliability","21268028","","3629","20210115084337"
"8902","CITIC_Guoan_Information_Industry","21280100","","3714","20200710185142"
"8903","PR/SM","21280477","","2537","20200711040209"
"8904","Plug_computer","21284823","","8114","20210127203000"
"8905","Windows_2.1x","21290893","","4631","20210204194254"
"8906","Windows_3.1x","21291678","","26038","20210204194335"
"8907","Windows_2.0","21291898","","15615","20210304204418"
"8908","Windows_3.0","21291914","","31787","20210305203350"
"8909","Behavior_tree","21292928","","48661","20200928081122"
"8910","Harry_Shum","21294031","","9257","20210130181026"
"8911","GroupLens_Research","21301483","","33480","20210111105931"
"8912","Livescribe","21305995","","23743","20200930152823"
"8913","Random-access_memory","21306150","","58754","20210303160639"
"8914","History_of_compiler_construction","21310186","","45583","20210109070640"
"8915","Noiselet","21311709","","1384","20190507003823"
"8916","Marconi_Myriad","21312232","","10256","20201217072842"
"8917","Computing_Community_Consortium","21320004","","3859","20201005173233"
"8918","Stanley_Zdonik","21327519","","4764","20201216143249"
"8919","Evidence-based_scheduling","21333372","","2914","20190715190905"
"8920","Information_scientist","21338685","","2675","20210304013129"
"8921","UMC_(computer)","21341395","","807","20190626055709"
"8922","Grammar_systems_theory","21342168","","3643","20200330031701"
"8923","Kernel_(operating_system)","21346982","","76066","20210221074234"
"8924","Linux_kernel","21347315","","138104","20210305022639"
"8925","Macintosh_operating_systems","21347643","","25223","20210306011055"
"8926","List_of_job_scheduler_software","21352330","","13847","20210307131208"
"8927","Electronic_quantum_holography","21353391","","3070","20210305144311"
"8928","Cloud_(operating_system)","21354774","","3290","20200713012811"
"8929","History_of_Python","21356332","","35373","20210302054757"
"8930","List_of_numerical_libraries","21362023","","21423","20210212115831"
"8931","Manhattan_mobility_model","21376392","","2266","20200420055355"
"8932","Kevin_Johnson_(executive)","21377960","","25159","20210218224952"
"8933","Instrument_mechanic","21384653","","13856","20200411164342"
"8934","Turing_test","21391751","","84418","20210222003026"
"8935","Halting_problem","21391870","","41851","20210106104349"
"8936","Opal_Storage_Specification","21392376","","9919","20200217015150"
"8937","Neural_Networks_(journal)","21393064","","2185","20200221105725"
"8938","Audio_and_video_interfaces_and_connectors","21393793","","24977","20210123153856"
"8939","AS1_(networking)","21397253","","2069","20200213144319"
"8940","ACube_Systems_Srl","21397748","","3896","20210121144803"
"8941","WirelessHART","21398953","","4813","20210131173209"
"8942","ServerNet_(Tandem)","21404975","","2740","20170617085153"
"8943","U-Key","21406724","","759","20201019102653"
"8944","Ruzena_Bajcsy","21410069","","10893","20210304180637"
"8945","H._V._Jagadish","21411986","","2457","20201219004934"
"8946","Kullback's_inequality","21412311","","6323","20210101054251"
"8947","HP_Pavilion_dv6000_series","21412470","","2848","20210103162242"
"8948","Allen_(robot)","21417543","","3623","20190510033612"
"8949","Intelligent_word_recognition","21428998","","3130","20191016121043"
"8950","GloMoSim","21430056","","1232","20191230030108"
"8951","CR_Rao_Advanced_Institute_of_Mathematics,_Statistics_and_Computer_Science","21435230","","2117","20210212205813"
"8952","Larry_Stockmeyer","21449443","","7670","20210113230802"
"8953","Information_visualization_reference_model","21449756","","2862","20121211142232"
"8954","SFIAPlus","21454975","","5090","20191015090646"
"8955","Astra_Taylor","21457566","","10923","20201120135502"
"8956","Datasource","21463262","","7455","20191122020641"
"8957","Game_theory_in_communication_networks","21463296","","5905","20200903075125"
"8958","Symposium_on_Theory_of_Computing","21464146","","12027","20201231032120"
"8959","Symposium_on_Foundations_of_Computer_Science","21466609","","4322","20201231033420"
"8960","Virtual_network_interface","21469550","","3687","20210302231202"
"8961","Leiden_Classical","21471659","","2495","20210207020804"
"8962","Inversion_(discrete_mathematics)","21473801","","14034","20210202164608"
"8963","Institution_of_Electronics_and_Telecommunication_Engineers","21475911","","11481","20201015143729"
"8964","Falling_cat_problem","21477359","","11021","20210123174417"
"8965","PCMOS","21482500","","2150","20200428090907"
"8966","Point_of_delivery_(networking)","21487154","","1790","20190812171754"
"8967","Table_data_gateway","21489968","","770","20181228190847"
"8968","Row_data_gateway","21490042","","549","20181228190924"
"8969","Siftable","21521211","","3981","20191223085516"
"8970","TOA_Technologies","21521968","","7810","20201015041053"
"8971","Racetrack_problem","21525057","","2223","20190920195113"
"8972","Symposium_on_Principles_and_Practice_of_Parallel_Programming","21525096","","2096","20201229031209"
"8973","Telecom_network_protocol_analyzer","21527187","","1608","20151213234359"
"8974","Checkstyle","21534171","","3938","20210212075357"
"8975","Spinmechatronics","21534694","","10400","20200810005212"
"8976","BMC_Medical_Informatics_and_Decision_Making","21537420","","2360","20201001072531"
"8977","Federated_Computing_Research_Conference","21541522","","5276","20200620073654"
"8978","Ultra-low-cost_personal_computer","21550596","","1100","20180731184104"
"8979","Principal_(computer_security)","21557464","","1443","20180628184741"
"8980","Software_business","21560276","","3599","20201216120427"
"8981","Ccrypt","21564296","","1083","20201204101231"
"8982","UAV_Outback_Challenge","21564668","","31361","20210130182616"
"8983","Ran_Raz","21565753","","5368","20210107023526"
"8984","Bluetooth_Low_Energy","21575068","","41309","20210302212554"
"8985","Orion_(system-on-a-chip)","21575789","","793","20150505153508"
"8986","Embedded_hypervisor","21577832","","18263","20190807081347"
"8987","Piotr_Indyk","21582029","","5200","20191130144040"
"8988","Bruce_Maggs","21585321","","4162","20200502040246"
"8989","Open_security","21618557","","3425","20200425082849"
"8990","CryptoBuddy","21626779","","1360","20160923083959"
"8991","Kernel_preemption","21648602","","2400","20201124145927"
"8992","CSS_framework","21648731","","8259","20210306123112"
"8993","Music_and_artificial_intelligence","21659435","","10213","20210130093037"
"8994","Software_entrepreneurship","21660525","","4241","20210201082107"
"8995","AI_effect","21666977","","9651","20210210185558"
"8996","Genomatix","21669631","","5540","20200129044403"
"8997","Jakarta_Persistence_Query_Language","21670195","","4146","20200730233151"
"8998","Mobility_model","21675022","","4746","20201119165050"
"8999","Random_waypoint_model","21675840","","4744","20210102024815"
"9000","Block_contention","21675914","","1727","20200527054219"
"9001","State_space_enumeration","21676935","","1247","20130109040421"
"9002","Aanderaa–Karp–Rosenberg_conjecture","21681084","","25576","20210113180824"
"9003","Australasian_Language_Technology_Association","21682968","","4505","20190519085610"
"9004","External_Bus_Interface","21687210","","1837","20200919201330"
"9005","Spring_Web_Flow","21700782","","2704","20200904134457"
"9006","Adaptation_(computer_science)","21704475","","7764","20200601011705"
"9007","Cognitive_network","21718385","","14032","20201127221137"
"9008","Py2exe","21727049","","2403","20210221140850"
"9009","Uzi_Vishkin","21737745","","16463","20201102190733"
"9010","Computer_Dreams","21742919","","2219","20210301184104"
"9011","GPXE","21751894","","5466","20200406202626"
"9012","EM_intermediate_language","21762140","","1386","20140106115252"
"9013","Analog_verification","21769482","","3114","20190403063014"
"9014","Fast_path","21772235","","2059","20170922005513"
"9015","Scott_Kriens","21772331","","5010","20210218224954"
"9016","Federal_Desktop_Core_Configuration","21775255","","8568","20190929033746"
"9017","Merit_Network","21775906","","54757","20210302193834"
"9018","AMAX_Information_Technologies","21782967","","12053","20210121143911"
"9019","Adjusted_mutual_information","21785991","","5699","20201210025329"
"9020","Michele_Goins","21787881","","6913","20210218224950"
"9021","Locally_testable_code","21789602","","8841","20191024153810"
"9022","Carl_Ebeling","21794845","","2745","20201014173321"
"9023","Time-driven_switching","21802005","","2736","20180701033852"
"9024","Computer_hardware","21808348","","32864","20210305153621"
"9025","Amazon_Machine_Image","21811729","","6134","20201223151242"
"9026","Pantelides_algorithm","21814084","","1748","20180311170439"
"9027","Lauren_Flaherty","21819952","","3849","20210218224948"
"9028","Griesmer_bound","21820090","","3314","20191002171723"
"9029","Jeeney_AI","21826200","","1000","20200224184819"
"9030","Political_ReviewNet","21837800","","1174","20210107190613"
"9031","InStat","21844128","","7319","20201223213047"
"9032","Computer_Model_Railroad_Interface","21848222","","2600","20190615132252"
"9033","PLEX_(programming_language)","21866469","","4111","20200326080852"
"9034","Gary_T._Leavens","21871772","","894","20201120040832"
"9035","Heat_generation_in_integrated_circuits","21884060","","2063","20210101023430"
"9036","Thermal_simulations_for_integrated_circuits","21884508","","12433","20200412220115"
"9037","Michael_Stonebraker","21888796","","24403","20210128100600"
"9038","DREAD_(risk_assessment_model)","21893062","","3119","20201028092351"
"9039","Hash_consing","21898171","","3991","20200921204332"
"9040","Time-driven_priority","21899209","","2732","20190712125916"
"9041","Fractional_lambda_switching","21899319","","5865","20200213043824"
"9042","E2open","21899755","","7930","20201020121915"
"9043","WolframAlpha","21903944","","22984","20210305040012"
"9044","Rubber_duck_debugging","21905962","","3990","20210214191018"
"9045","IP_load_tester","21911792","","2097","20210123151345"
"9046","PacketFence","21921025","","3688","20200702191741"
"9047","Aardvark_(search_engine)","21928084","","13899","20201115201430"
"9048","Cormorant_Network","21929911","","1145","20160314214359"
"9049","List_of_freeware_health_software","21951718","","1094","20200520150606"
"9050","MEMOrg","21955910","","728","20200531043009"
"9051","Computational_Mechanics_(journal)","21958517","","1653","20180301194319"
"9052","IP-DECT","21974004","","2778","20200308233616"
"9053","Soliton_distribution","21975332","","2304","20210102234652"
"9054","Group_Control_System","22001368","","4416","20200622062300"
"9055","Gold_plating_(project_management)","22005853","","2580","20210207021802"
"9056","LOBSTER","22018823","","4088","20201204120559"
"9057","Social_translucence","22021031","","10234","20201201093140"
"9058","Potato_peeling","22021760","","2552","20210216065411"
"9059","Instinet","22022093","","11236","20210129215958"
"9060","Daniel_Slotnick","22022458","","2724","20210226231929"
"9061","Furuta_pendulum","22027854","","11777","20190530075227"
"9062","Component_content_management_system","22031337","","5153","20200212121501"
"9063","Microsoft_Semblio","22033658","","3061","20210207025807"
